,start_dt,stop_dt,activation_state,fishing_net,behaviour,group_size,date,sequence,file,duration,category
9528.json,2020-07-17 08:17:07.381484069,2020-07-17 08:17:09.086861421,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,1.705377352,54
9529.json,2020-07-17 08:17:19.749366751,2020-07-17 08:17:20.208038790,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,0.458672039,0
953.json,2020-07-11 09:34:25.087125803,2020-07-11 09:34:25.447527677,DUR,Present,Travelling,8.0,2020-07-11 09:34:00,2020-07-11_09:33,2020-07-11_09:34,0.360401874,0
9530.json,2020-07-17 08:17:00.818440891,2020-07-17 08:17:01.093498433,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,0.275057542,0
9531.json,2020-07-17 08:17:13.534195441,2020-07-17 08:17:14.909874086,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,1.375678645,54
9532.json,2020-07-17 08:17:00.017701370,2020-07-17 08:17:00.765752875,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,0.748051505,0
9533.json,2020-07-17 08:17:01.161553907,2020-07-17 08:17:01.406837179,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,0.245283272,0
9534.json,2020-07-17 08:17:12.502333021,2020-07-17 08:17:14.294094121,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,1.7917611,54
9535.json,2020-07-17 08:17:02.102017049,2020-07-17 08:17:04.131862868,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,2.029845819,54
9536.json,2020-07-17 08:17:26.067688132,2020-07-17 08:17:27.372350353,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,1.304662221,54
9537.json,2020-07-17 08:17:00.000000000,2020-07-17 08:17:00.799893348,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,0.799893348,0
9538.json,2020-07-17 08:17:01.598055328,2020-07-17 08:17:03.905880033,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,2.307824705,54
9539.json,2020-07-17 08:17:01.928030264,2020-07-17 08:17:03.735892945,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,1.807862681,54
954.json,2020-07-11 09:34:02.720000970,2020-07-11 09:34:03.231569124,DUR,Present,Travelling,8.0,2020-07-11 09:34:00,2020-07-11_09:33,2020-07-11_09:34,0.511568154,0
9540.json,2020-07-17 08:17:08.440497842,2020-07-17 08:17:09.132508566,AFT,Present,Attraction,7.0,2020-07-17 08:17:00,2020-07-17_08:08,2020-07-17_08:17,0.692010724,0
9541.json,2020-07-17 08:12:56.651676369,2020-07-17 08:12:58.256045486,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.604369117,0
9542.json,2020-07-17 08:12:52.768743582,2020-07-17 08:12:53.891353658,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.122610076,0
9543.json,2020-07-17 08:12:54.517709679,2020-07-17 08:12:55.704977440,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.187267761,0
9545.json,2020-07-17 08:12:40.502350278,2020-07-17 08:12:41.320650705,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.818300427,0
9546.json,2020-07-17 08:12:15.469417023,2020-07-17 08:12:16.333822157,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.864405134,0
9548.json,2020-07-17 08:12:33.991279130,2020-07-17 08:12:34.108442523,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.117163393,0
9549.json,2020-07-17 08:12:32.503361611,2020-07-17 08:12:33.020059314,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.516697703,0
9550.json,2020-07-17 08:12:41.558221796,2020-07-17 08:12:41.886296161,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.328074365,0
9551.json,2020-07-17 08:12:31.550062977,2020-07-17 08:12:31.937493210,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.387430233,0
9552.json,2020-07-17 08:12:24.838650830,2020-07-17 08:12:25.269197797,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.430546967,0
9553.json,2020-07-17 08:12:44.235632344,2020-07-17 08:12:45.261985472,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.026353128,0
9554.json,2020-07-17 08:12:54.031379881,2020-07-17 08:12:55.502484249,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.471104368,0
9555.json,2020-07-17 08:12:17.990715889,2020-07-17 08:12:19.417417221,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.426701332,0
9557.json,2020-07-17 08:12:36.164044915,2020-07-17 08:12:38.190172499,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,2.026127584,67
9558.json,2020-07-17 08:12:41.133987704,2020-07-17 08:12:41.661923463,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.527935759,0
9559.json,2020-07-17 08:12:06.851479672,2020-07-17 08:12:07.349132299,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.497652627,0
956.json,2020-07-11 09:34:29.753177833,2020-07-11 09:34:30.711012838,DUR,Present,Travelling,8.0,2020-07-11 09:34:00,2020-07-11_09:33,2020-07-11_09:34,0.957835005,83
9560.json,2020-07-17 08:12:49.960344372,2020-07-17 08:12:50.423420011,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.463075639,0
9561.json,2020-07-17 08:12:26.361182214,2020-07-17 08:12:27.120792459,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.759610245,23
9562.json,2020-07-17 08:12:46.233026156,2020-07-17 08:12:47.306497292,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.073471136,0
9563.json,2020-07-17 08:12:49.889764071,2020-07-17 08:12:50.945025655,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.055261584,0
9564.json,2020-07-17 08:12:15.369019817,2020-07-17 08:12:16.018306075,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.649286258,0
9565.json,2020-07-17 08:12:36.874753476,2020-07-17 08:12:38.292695250,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.417941774,67
9567.json,2020-07-17 08:12:49.490382851,2020-07-17 08:12:49.822626711,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.33224386,0
9568.json,2020-07-17 08:12:51.760075628,2020-07-17 08:12:52.862138763,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.102063135,0
9569.json,2020-07-17 08:12:47.919031394,2020-07-17 08:12:48.922849822,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.003818428,0
957.json,2020-07-11 09:34:32.192625973,2020-07-11 09:34:32.820674748,DUR,Present,Travelling,8.0,2020-07-11 09:34:00,2020-07-11_09:33,2020-07-11_09:34,0.628048775,0
9570.json,2020-07-17 08:12:38.294432924,2020-07-17 08:12:38.972125683,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.677692759,0
9571.json,2020-07-17 08:12:59.170485945,2020-07-17 08:12:59.989780092,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.819294147,0
9572.json,2020-07-17 08:12:39.237189940,2020-07-17 08:12:40.755005248,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.517815308,67
9573.json,2020-07-17 08:12:59.708593773,2020-07-17 08:12:59.994062117,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.285468344,0
9574.json,2020-07-17 08:12:39.940475791,2020-07-17 08:12:41.382871705,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.442395914,0
9575.json,2020-07-17 08:12:14.457414469,2020-07-17 08:12:15.289021797,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.831607328,0
9576.json,2020-07-17 08:12:54.592130253,2020-07-17 08:12:56.106502397,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.514372144,67
9577.json,2020-07-17 08:12:26.714685043,2020-07-17 08:12:27.242835103,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.52815006,23
9581.json,2020-07-17 08:12:32.668933251,2020-07-17 08:12:33.322655758,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.653722507,0
9583.json,2020-07-17 08:12:34.091704896,2020-07-17 08:12:34.746146133,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.654441237,0
9584.json,2020-07-17 08:12:35.861532795,2020-07-17 08:12:36.047487284,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.185954489,0
9585.json,2020-07-17 08:12:36.961637163,2020-07-17 08:12:37.882604247,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.920967084,0
9586.json,2020-07-17 08:12:37.330023997,2020-07-17 08:12:38.694097884,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.364073887,0
9587.json,2020-07-17 08:12:39.205136698,2020-07-17 08:12:39.863170912,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.658034214,0
9588.json,2020-07-17 08:12:40.389221186,2020-07-17 08:12:41.446978190,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.057757004,0
9589.json,2020-07-17 08:12:40.945439219,2020-07-17 08:12:42.112554344,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.167115125,0
959.json,2020-07-11 09:34:44.378082922,2020-07-11 09:34:44.754032796,DUR,Present,Travelling,8.0,2020-07-11 09:34:00,2020-07-11_09:33,2020-07-11_09:34,0.375949874,0
9590.json,2020-07-17 08:12:41.999425252,2020-07-17 08:12:43.264585589,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.265160337,0
9591.json,2020-07-17 08:12:42.061646253,2020-07-17 08:12:42.872404740,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.810758487,0
9592.json,2020-07-17 08:12:42.210599556,2020-07-17 08:12:43.023243529,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.812643973,0
9593.json,2020-07-17 08:12:42.947824134,2020-07-17 08:12:43.405996954,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.45817282,0
9594.json,2020-07-17 08:12:44.395423849,2020-07-17 08:12:45.960561154,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.565137305,67
9595.json,2020-07-17 08:12:43.549348317,2020-07-17 08:12:44.829728965,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.280380648,0
9596.json,2020-07-17 08:12:43.881222981,2020-07-17 08:12:44.817437311,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.93621433,0
9597.json,2020-07-17 08:12:44.764173476,2020-07-17 08:12:46.239171983,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.474998507,67
9598.json,2020-07-17 08:12:45.225110509,2020-07-17 08:12:45.681950325,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.456839816,0
9599.json,2020-07-17 08:12:46.542366121,2020-07-17 08:12:46.806636687,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.264270566,0
96.json,2020-07-11 09:04:15.725903213,2020-07-11 09:04:16.309825357,DUR,Absent,Socialising,8.0,2020-07-11 09:04:00,2020-07-11_08:36,2020-07-11_09:04,0.583922144,0
9600.json,2020-07-17 08:12:46.454275932,2020-07-17 08:12:47.048372553,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.594096621,0
9601.json,2020-07-17 08:12:45.841741830,2020-07-17 08:12:46.464518977,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.622777147,0
9602.json,2020-07-17 08:12:45.985144462,2020-07-17 08:12:46.413303751,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.428159289,0
9603.json,2020-07-17 08:12:46.915212966,2020-07-17 08:12:47.326983382,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.411770416,0
9604.json,2020-07-17 08:12:47.306497292,2020-07-17 08:12:48.171010306,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.864513014,0
9605.json,2020-07-17 08:12:49.438738728,2020-07-17 08:12:49.769261117,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,0.330522389,0
9606.json,2020-07-17 08:12:55.634018288,2020-07-17 08:12:57.011664262,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.377645974,67
9607.json,2020-07-17 08:12:57.288578025,2020-07-17 08:12:58.679795075,DUR,Present,Attraction,20.0,2020-07-17 08:12:00,2020-07-17_08:08,2020-07-17_08:12,1.39121705,0
9608.json,2020-07-17 07:05:45.294775147,2020-07-17 07:05:45.592587655,DUR,Present,Travelling,5.0,2020-07-17 07:05:00,2020-07-17_07:03,2020-07-17_07:05,0.297812508,0
9609.json,2020-07-17 08:44:32.503759337,2020-07-17 08:44:33.324884659,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.821125322,0
961.json,2020-07-11 11:42:17.569333616,2020-07-11 11:42:17.941607786,DUR,Present,Foraging,12.0,2020-07-11 11:42:00,2020-07-11_11:40,2020-07-11_11:42,0.37227417,0
9610.json,2020-07-17 08:44:08.074626654,2020-07-17 08:44:08.690355606,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.615728952,0
9611.json,2020-07-17 08:44:10.502535701,2020-07-17 08:44:11.275686783,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.773151082,0
9612.json,2020-07-17 08:44:09.244496376,2020-07-17 08:44:10.319080664,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.074584288,0
9613.json,2020-07-17 08:44:17.771104125,2020-07-17 08:44:18.601061186,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.829957061,0
9614.json,2020-07-17 08:44:21.120684643,2020-07-17 08:44:21.733871785,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.613187142,0
9615.json,2020-07-17 08:44:24.906200059,2020-07-17 08:44:26.249723526,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.343523467,71
9616.json,2020-07-17 08:44:28.192489240,2020-07-17 08:44:29.098187514,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.905698274,0
9617.json,2020-07-17 08:44:11.479572578,2020-07-17 08:44:12.383937290,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.904364712,0
9618.json,2020-07-17 08:44:05.993332299,2020-07-17 08:44:06.315020469,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.32168817,0
9619.json,2020-07-17 08:44:04.983335555,2020-07-17 08:44:05.751233169,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.767897614,0
962.json,2020-07-11 11:42:03.895480603,2020-07-11 11:42:04.871350487,DUR,Present,Foraging,12.0,2020-07-11 11:42:00,2020-07-11_11:40,2020-07-11_11:42,0.975869884,0
9620.json,2020-07-17 08:44:35.279158028,2020-07-17 08:44:35.396208998,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.11705097,0
9621.json,2020-07-17 08:44:10.894157920,2020-07-17 08:44:11.877250811,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.983092891,0
9622.json,2020-07-17 08:44:40.532171588,2020-07-17 08:44:41.821885054,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.289713466,139
9623.json,2020-07-17 08:44:21.998121600,2020-07-17 08:44:23.381526885,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.383405285,71
9624.json,2020-07-17 08:44:33.102694111,2020-07-17 08:44:34.502558664,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.399864553,71
9625.json,2020-07-17 08:44:36.879646680,2020-07-17 08:44:38.161142550,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.28149587,139
9626.json,2020-07-17 08:44:09.511368126,2020-07-17 08:44:10.942606030,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.431237904,0
9627.json,2020-07-17 08:44:08.915613787,2020-07-17 08:44:09.510064670,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.594450883,0
9628.json,2020-07-17 08:44:11.534076701,2020-07-17 08:44:12.204275550,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.670198849,0
9629.json,2020-07-17 08:44:11.346340276,2020-07-17 08:44:11.877250811,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.530910535,0
9630.json,2020-07-17 08:44:11.974147030,2020-07-17 08:44:12.323377153,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.349230123,0
9631.json,2020-07-17 08:44:11.723831797,2020-07-17 08:44:13.128826975,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.404995178,0
9632.json,2020-07-17 08:44:12.521206933,2020-07-17 08:44:15.892323531,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,3.371116598,0
9633.json,2020-07-17 08:44:13.748390998,2020-07-17 08:44:16.418482887,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,2.670091889,0
9634.json,2020-07-17 08:44:13.889794243,2020-07-17 08:44:15.693286990,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.803492747,71
9635.json,2020-07-17 08:44:13.956253768,2020-07-17 08:44:14.298449620,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.342195852,0
9636.json,2020-07-17 08:44:14.217849770,2020-07-17 08:44:15.041759281,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.823909511,71
9637.json,2020-07-17 08:44:15.998020002,2020-07-17 08:44:17.316322143,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.318302141,71
9638.json,2020-07-17 08:44:32.180693637,2020-07-17 08:44:33.092375254,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.911681617,0
9639.json,2020-07-17 08:44:33.495677713,2020-07-17 08:44:34.742990482,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,1.247312769,139
964.json,2020-07-11 11:42:37.578989468,2020-07-11 11:42:38.234902013,DUR,Present,Foraging,12.0,2020-07-11 11:42:00,2020-07-11_11:40,2020-07-11_11:42,0.655912545,0
9640.json,2020-07-17 08:44:34.299962561,2020-07-17 08:44:35.079838157,DUR+AFT,Present,Travelling,20.0,2020-07-17 08:44:00,2020-07-17_08:37,2020-07-17_08:44,0.779875596,0
9641.json,2020-07-17 08:42:59.020880291,2020-07-17 08:42:59.990564350,BEF+DUR,Present,Travelling,4.0,2020-07-17 08:42:00,2020-07-17_08:37,2020-07-17_08:42,0.969684059,18
9642.json,2020-07-17 08:42:54.798014601,2020-07-17 08:42:56.104519397,BEF+DUR,Present,Travelling,4.0,2020-07-17 08:42:00,2020-07-17_08:37,2020-07-17_08:42,1.306504796,18
9643.json,2020-07-17 08:42:55.869443553,2020-07-17 08:42:56.848420211,BEF+DUR,Present,Travelling,4.0,2020-07-17 08:42:00,2020-07-17_08:37,2020-07-17_08:42,0.978976658,18
9644.json,2020-07-17 08:42:56.616451140,2020-07-17 08:42:57.387428242,BEF+DUR,Present,Travelling,4.0,2020-07-17 08:42:00,2020-07-17_08:37,2020-07-17_08:42,0.770977102,0
9645.json,2020-07-17 08:42:56.931728019,2020-07-17 08:42:57.353898460,BEF+DUR,Present,Travelling,4.0,2020-07-17 08:42:00,2020-07-17_08:37,2020-07-17_08:42,0.422170441,0
9647.json,2020-07-17 08:42:57.908663948,2020-07-17 08:42:58.182998531,BEF+DUR,Present,Travelling,4.0,2020-07-17 08:42:00,2020-07-17_08:37,2020-07-17_08:42,0.274334583,0
9648.json,2020-07-17 08:10:39.448975373,2020-07-17 08:10:39.882002288,DUR,Present,Attraction,12.0,2020-07-17 08:10:00,2020-07-17_08:08,2020-07-17_08:10,0.433026915,0
9649.json,2020-07-17 08:10:19.272431576,2020-07-17 08:10:19.560738153,DUR,Present,Attraction,12.0,2020-07-17 08:10:00,2020-07-17_08:08,2020-07-17_08:10,0.288306577,0
9650.json,2020-07-17 11:18:42.351889573,2020-07-17 11:18:42.729342445,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,0.377452872,0
9651.json,2020-07-17 11:18:43.391252554,2020-07-17 11:18:43.774175757,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,0.382923203,0
9652.json,2020-07-17 11:18:54.069258677,2020-07-17 11:18:54.649636112,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,0.580377435,0
9653.json,2020-07-17 11:18:58.822553411,2020-07-17 11:18:59.992145916,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,1.169592505,0
9654.json,2020-07-17 11:18:37.662611594,2020-07-17 11:18:38.396366132,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,0.733754538,0
9655.json,2020-07-17 11:18:39.422633260,2020-07-17 11:18:40.522675191,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,1.100041931,0
9656.json,2020-07-17 11:18:25.109002353,2020-07-17 11:18:26.347694776,DUR,Absent,Travelling,3.0,2020-07-17 11:18:00,2020-07-17_11:16,2020-07-17_11:18,1.238692423,0
